first,best
1500027,1516532
1500027,1480082
1500027,1504703
1478632,1517815
1478632,1493273
1478632,1477222
1478632,1507865
1478632,1465260
1478632,1457737
1478632,1501104
1478632,1516532
1478632,1480082
1478632,1504703
1488685,1517815
1488685,1493273
1488685,1477222
1488685,1507865
1488685,1465260
1488685,1457737
1488685,1501104
1488685,1516532
1488685,1480082
1488685,1504703
1482727,1517815
1482727,1493273
1482727,1477222
1482727,1507865
1482727,1465260
1482727,1457737
1482727,1501104
1482727,1516532
1482727,1480082
1482727,1504703
1471079,1517815
1471079,1493273
1471079,1477222
1471079,1507865
1471079,1465260
1471079,1457737
1471079,1501104
1471079,1516532
1471079,1480082
1471079,1504703
1478224,1517815
1478224,1493273
1478224,1477222
1478224,1507865
1478224,1465260
1478224,1457737
1478224,1501104
1478224,1516532
1478224,1480082
1478224,1504703
1499442,1496682
1499442,1488845
1499442,1492876
1499442,1467401
1499442,1508431
1499442,1500742
1499442,1517981
1499442,1481435
1499442,1512242
1499442,1482961
1448406,1496682
1448406,1488845
1448406,1492876
1448406,1467401
1448406,1508431
1448406,1500742
1448406,1517981
1448406,1481435
1448406,1512242
1448406,1482961
1476594,1496682
1476594,1488845
1476594,1492876
1476594,1467401
1476594,1508431
1476594,1500742
1476594,1517981
1476594,1481435
1476594,1512242
1476594,1482961
1465585,1496682
1465585,1488845
1465585,1492876
1465585,1467401
1465585,1508431
1465585,1500742
1465585,1517981
1465585,1481435
1465585,1512242
1465585,1482961
1491741,1496682
1491741,1488845
1491741,1492876
1491741,1467401
1491741,1508431
1491741,1500742
1491741,1517981
1491741,1481435
1491741,1512242
1491741,1482961
1482318,1496682
1482318,1488845
1482318,1492876
1482318,1467401
1482318,1508431
1482318,1500742
1482318,1517981
1482318,1481435
1482318,1512242
1482318,1482961
1481456,1496682
1481456,1488845
1481456,1492876
1481456,1467401
1481456,1508431
1481456,1500742
1481456,1517981
1481456,1481435
1481456,1512242
1481456,1482961
1481646,1496682
1481646,1488845
1481646,1492876
1481646,1467401
1481646,1508431
1481646,1500742
1481646,1517981
1481646,1481435
1481646,1512242
1481646,1482961
1462984,1496682
1462984,1488845
1462984,1492876
1462984,1467401
1462984,1508431
1462984,1500742
1462984,1517981
1462984,1481435
1462984,1512242
1462984,1482961
1474505,1496682
1474505,1488845
1474505,1492876
1474505,1467401
1474505,1508431
1474505,1500742
1474505,1517981
1474505,1481435
1474505,1512242
1474505,1482961
1429793,1487418
1429793,1479002
1429793,1465024
1429793,1498058
1429793,1488673
1429793,1490678
1429793,1491234
1429793,1487154
1429793,1502457
1429793,1497563
1472526,1487418
1472526,1479002
1472526,1465024
1472526,1498058
1472526,1488673
1472526,1490678
1472526,1491234
1472526,1487154
1472526,1502457
1472526,1497563
1519301,1487418
1519301,1479002
1519301,1465024
1519301,1498058
1519301,1488673
1519301,1490678
1519301,1491234
1519301,1487154
1519301,1502457
1519301,1497563
1472263,1487418
1472263,1479002
1472263,1465024
1472263,1498058
1472263,1488673
1472263,1490678
1472263,1491234
1472263,1487154
1472263,1502457
1472263,1497563
1452798,1487418
1452798,1479002
1452798,1465024
1452798,1498058
1452798,1488673
1452798,1490678
1452798,1491234
1452798,1487154
1452798,1502457
1452798,1497563
1456681,1487418
1456681,1479002
1456681,1465024
1456681,1498058
1456681,1488673
1456681,1490678
1456681,1491234
1456681,1487154
1456681,1502457
1456681,1497563
1447148,1487418
1447148,1479002
1447148,1465024
1447148,1498058
1447148,1488673
1447148,1490678
1447148,1491234
1447148,1487154
1447148,1502457
1447148,1497563
1453772,1487418
1453772,1479002
1453772,1465024
1453772,1498058
1453772,1488673
1453772,1490678
1453772,1491234
1453772,1487154
1453772,1502457
1453772,1497563
1476853,1487418
1476853,1479002
1476853,1465024
1476853,1498058
1476853,1488673
1476853,1490678
1476853,1491234
1476853,1487154
1476853,1502457
1476853,1497563
1467684,1487418
1467684,1479002
1467684,1465024
1467684,1498058
1467684,1488673
1467684,1490678
1467684,1491234
1467684,1487154
1467684,1502457
1467684,1497563
1482264,1510289
1482264,1478749
1482264,1507238
1482264,1470000
1482264,1492597
1482264,1498407
1482264,1475950
1482264,1476903
1482264,1467147
1482264,1503931
1482260,1510289
1482260,1478749
1482260,1507238
1482260,1470000
1482260,1492597
1482260,1498407
1482260,1475950
1482260,1476903
1482260,1467147
1482260,1503931
1503252,1510289
1503252,1478749
1503252,1507238
1503252,1470000
1503252,1492597
1503252,1498407
1503252,1475950
1503252,1476903
1503252,1467147
1503252,1503931
1488309,1510289
1488309,1478749
1488309,1507238
1488309,1470000
1488309,1492597
1488309,1498407
1488309,1475950
1488309,1476903
1488309,1467147
1488309,1503931
1508144,1510289
1508144,1478749
1508144,1507238
1508144,1470000
1508144,1492597
1508144,1498407
1508144,1475950
1508144,1476903
1508144,1467147
1508144,1503931
1476631,1510289
1476631,1478749
1476631,1507238
1476631,1470000
1476631,1492597
1476631,1498407
1476631,1475950
1476631,1476903
1476631,1467147
1476631,1503931
1498550,1510289
1498550,1478749
1498550,1507238
1498550,1470000
1498550,1492597
1498550,1498407
1498550,1475950
1498550,1476903
1498550,1467147
1498550,1503931
1507397,1510289
1507397,1478749
1507397,1507238
1507397,1470000
1507397,1492597
1507397,1498407
1507397,1475950
1507397,1476903
1507397,1467147
1507397,1503931
1458210,1510289
1458210,1478749
1458210,1507238
1458210,1470000
1458210,1492597
1458210,1498407
1458210,1475950
1458210,1476903
1458210,1467147
1458210,1503931
1501236,1510289
1501236,1478749
1501236,1507238
1501236,1470000
1501236,1492597
1501236,1498407
1501236,1475950
1501236,1476903
1501236,1467147
1501236,1503931
1469867,1510143
1469867,1524421
1469867,1531735
1469867,1494704
1469867,1466903
1469867,1518387
1469867,1490083
1469867,1487074
1469867,1497457
1469867,1500758
1484739,1510143
1484739,1524421
1484739,1531735
1484739,1494704
1484739,1466903
1484739,1518387
1484739,1490083
1484739,1487074
1484739,1497457
1484739,1500758
1498926,1510143
1498926,1524421
1498926,1531735
1498926,1494704
1498926,1466903
1498926,1518387
1498926,1490083
1498926,1487074
1498926,1497457
1498926,1500758
1483472,1510143
1483472,1524421
1483472,1531735
1483472,1494704
1483472,1466903
1483472,1518387
1483472,1490083
1483472,1487074
1483472,1497457
1483472,1500758
1512244,1510143
1512244,1524421
1512244,1531735
1512244,1494704
1512244,1466903
1512244,1518387
1512244,1490083
1512244,1487074
1512244,1497457
1512244,1500758
1488460,1510143
1488460,1524421
1488460,1531735
1488460,1494704
1488460,1466903
1488460,1518387
1488460,1490083
1488460,1487074
1488460,1497457
1488460,1500758
1473101,1510143
1473101,1524421
1473101,1531735
1473101,1494704
1473101,1466903
1473101,1518387
1473101,1490083
1473101,1487074
1473101,1497457
1473101,1500758
1493467,1510143
1493467,1524421
1493467,1531735
1493467,1494704
1493467,1466903
1493467,1518387
1493467,1490083
1493467,1487074
1493467,1497457
1493467,1500758
1518364,1510143
1518364,1524421
1518364,1531735
1518364,1494704
1518364,1466903
1518364,1518387
1518364,1490083
1518364,1487074
1518364,1497457
1518364,1500758
1489348,1510143
1489348,1524421
1489348,1531735
1489348,1494704
1489348,1466903
1489348,1518387
1489348,1490083
1489348,1487074
1489348,1497457
1489348,1500758
1470419,1543707
1470419,1500040
1470419,1496245
1470419,1517549
1470419,1502998
1470419,1488317
1470419,1481476
1470419,1501993
1470419,1468560
1470419,1486161
1441048,1543707
1441048,1500040
1441048,1496245
1441048,1517549
1441048,1502998
1441048,1488317
1441048,1481476
1441048,1501993
1441048,1468560
1441048,1486161
1451586,1543707
1451586,1500040
1451586,1496245
1451586,1517549
1451586,1502998
1451586,1488317
1451586,1481476
1451586,1501993
1451586,1468560
1451586,1486161
1470781,1543707
1470781,1500040
1470781,1496245
1470781,1517549
1470781,1502998
1470781,1488317
1470781,1481476
1470781,1501993
1470781,1468560
1470781,1486161
1492090,1543707
1492090,1500040
1492090,1496245
1492090,1517549
1492090,1502998
1492090,1488317
1492090,1481476
1492090,1501993
1492090,1468560
1492090,1486161
1484118,1543707
1484118,1500040
1484118,1496245
1484118,1517549
1484118,1502998
1484118,1488317
1484118,1481476
1484118,1501993
1484118,1468560
1484118,1486161
1472832,1543707
1472832,1500040
1472832,1496245
1472832,1517549
1472832,1502998
1472832,1488317
1472832,1481476
1472832,1501993
1472832,1468560
1472832,1486161
1471948,1543707
1471948,1500040
1471948,1496245
1471948,1517549
1471948,1502998
1471948,1488317
1471948,1481476
1471948,1501993
1471948,1468560
1471948,1486161
1518034,1543707
1518034,1500040
1518034,1496245
1518034,1517549
1518034,1502998
1518034,1488317
1518034,1481476
1518034,1501993
1518034,1468560
1518034,1486161
1490892,1543707
1490892,1500040
1490892,1496245
1490892,1517549
1490892,1502998
1490892,1488317
1490892,1481476
1490892,1501993
1490892,1468560
1490892,1486161
1509483,1501997
1509483,1468280
1509483,1473018
1509483,1503735
1509483,1464858
1509483,1541403
1509483,1464780
1509483,1483329
1509483,1480247
1509483,1495550
1462798,1501997
1462798,1468280
1462798,1473018
1462798,1503735
1462798,1464858
1462798,1541403
1462798,1464780
1462798,1483329
1462798,1480247
1462798,1495550
1433990,1501997
1433990,1468280
1433990,1473018
1433990,1503735
1433990,1464858
1433990,1541403
1433990,1464780
1433990,1483329
1433990,1480247
1433990,1495550
1449942,1501997
1449942,1468280
1449942,1473018
1449942,1503735
1449942,1464858
1449942,1541403
1449942,1464780
1449942,1483329
1449942,1480247
1449942,1495550
1471877,1501997
1471877,1468280
1471877,1473018
1471877,1503735
1471877,1464858
1471877,1541403
1471877,1464780
1471877,1483329
1471877,1480247
1471877,1495550
1474431,1501997
1474431,1468280
1474431,1473018
1474431,1503735
1474431,1464858
1474431,1541403
1474431,1464780
1474431,1483329
1474431,1480247
1474431,1495550
1447943,1501997
1447943,1468280
1447943,1473018
1447943,1503735
1447943,1464858
1447943,1541403
1447943,1464780
1447943,1483329
1447943,1480247
1447943,1495550
1461395,1501997
1461395,1468280
1461395,1473018
1461395,1503735
1461395,1464858
1461395,1541403
1461395,1464780
1461395,1483329
1461395,1480247
1461395,1495550
1427843,1501997
1427843,1468280
1427843,1473018
1427843,1503735
1427843,1464858
1427843,1541403
1427843,1464780
1427843,1483329
1427843,1480247
1427843,1495550
1465517,1501997
1465517,1468280
1465517,1473018
1465517,1503735
1465517,1464858
1465517,1541403
1465517,1464780
1465517,1483329
1465517,1480247
1465517,1495550
1487021,1472221
1487021,1462997
1487021,1502251
1487021,1479113
1487021,1493443
1487021,1492736
1487021,1491439
1487021,1493250
1487021,1518000
1487021,1513356
1485322,1472221
1485322,1462997
1485322,1502251
1485322,1479113
1485322,1493443
1485322,1492736
1485322,1491439
1485322,1493250
1485322,1518000
1485322,1513356
1480931,1472221
1480931,1462997
1480931,1502251
1480931,1479113
1480931,1493443
1480931,1492736
1480931,1491439
1480931,1493250
1480931,1518000
1480931,1513356
1495969,1472221
1495969,1462997
1495969,1502251
1495969,1479113
1495969,1493443
1495969,1492736
1495969,1491439
1495969,1493250
1495969,1518000
1495969,1513356
1481819,1472221
1481819,1462997
1481819,1502251
1481819,1479113
1481819,1493443
1481819,1492736
1481819,1491439
1481819,1493250
1481819,1518000
1481819,1513356
1469375,1472221
1469375,1462997
1469375,1502251
1469375,1479113
1469375,1493443
1469375,1492736
1469375,1491439
1469375,1493250
1469375,1518000
1469375,1513356
1499342,1472221
1499342,1462997
1499342,1502251
1499342,1479113
1499342,1493443
1499342,1492736
1499342,1491439
1499342,1493250
1499342,1518000
1499342,1513356
1485759,1472221
1485759,1462997
1485759,1502251
1485759,1479113
1485759,1493443
1485759,1492736
1485759,1491439
1485759,1493250
1485759,1518000
1485759,1513356
1448405,1472221
1448405,1462997
1448405,1502251
1448405,1479113
1448405,1493443
1448405,1492736
1448405,1491439
1448405,1493250
1448405,1518000
1448405,1513356
1481417,1472221
1481417,1462997
1481417,1502251
1481417,1479113
1481417,1493443
1481417,1492736
1481417,1491439
1481417,1493250
1481417,1518000
1481417,1513356
